Q893,F84=3,F78=1,F2=3,F37=5,F97=4,F33=6,F90=3,F74=3,
Q894,F77=152,F40=5,,,,,,,
Q895,F7=2,F19=5,F45=3,F29=2,,,,,
Q896,F41=4,F97=1,F97=5,F19=1,F58=7,F28=2,,,
Q897,F51=8,F94=8,F97=1,F46=5,F21=7,F2=2,F5=2,F28=2,
Q898,F36=9,F65=6,F81=8,,,,,,
Q899,F43=2,F73=6,F54=6,F43=7,,,,,
Q900,F9=5,F91=7,F47=3,F59=6,F79=4,F65=9,F26=3,,
Q901,F68=7,F29=9,F38=9,,,,,,
Q902,F82=5,F90=3,F97=3,F45=6,F74=4,F37=4,F7=2,,
Q903,F86=9,F75=8,F61=3,F63=8,F74=4,F44=1,,,
Q904,F38=3,F44=7,F79=2,F30=7,F42=3,F93=7,F75=4,F82=4,
Q905,F23=10,F86=1,F6=1,F33=1,F39=2,F98=7,F43=8,,
Q906,F58=8,F54=7,,,,,,,
Q907,F83=9,F77=3,F54=7,F92=4,,,,,
Q908,F33=7,F0=1,F46=9,F84=6,F0=3,F72=1,,,
Q909,F76=6,F40=6,F82=5,F40=5,F75=6,F39=9,F1=9,F33=2,
Q910,F90=7,F66=6,F98=8,F48=2,F58=4,F44=1,,,
Q911,,,,,,,,,
Q912,F88=1,F65=426,F18=8,F93=6,F32=2,,,,
Q913,F76=3,F71=5,F61=3,F39=3,F95=9,F43=6,,,
Q914,,,,,,,,,
Q915,F57=8,F50=3,F35=0,F94=6,F86=9,F76=3,F95=7,,
Q916,,,,,,,,,
Q917,F83=9,F51=9,F36=3,,,,,,
Q918,F55=3,F61=470,F78=3,F86=9,,,,,
Q919,F60=6,F90=293,F48=1,F1=0,,,,,
Q920,F84=2,F4=6,F72=5,F8=1,F49=726,F38=10,F26=4,F20=9,
Q921,F3=4,F59=7,F35=0,F18=1,F54=6,F4=7,,,
Q922,F8=1,F46=4,F12=5,F63=1,,,,,
Q923,,,,,,,,,
Q924,F54=7,F87=4,F79=2,F68=5,,,,,
Q925,F39=10,F75=8,F47=3,F66=3,F29=5,F95=1,F89=10,F62=6,
Q926,F82=8,F7=5,F7=3,F79=5,F78=8,,,,
Q927,F0=3,,,,,,,,
Q928,F29=2,F93=5,F42=3,F34=9,F27=3,F92=4,F76=6,F27=7,
Q929,F89=9,F56=4,F54=5,F49=6,F86=9,F15=4,F10=5,F80=6,
Q930,F52=6,F1=9,F33=7,F94=9,F85=3,F64=8,F90=3,F66=6,F80=8
Q931,F32=2,F45=6,F84=3,F45=7,F61=3,F84=5,F60=0,F62=8,F61=3
Q932,F25=3,F15=4,F31=8,F4=4,F19=6,F24=8,F53=4,,
Q933,F55=5,F47=6,F37=5,F64=2,F0=1,F38=3,F19=9,F48=1,
Q934,F96=1,F11=9,F48=1,F45=6,F76=3,F41=4,F92=9,F16=9,F97=3
Q935,F0=4,,,,,,,,
Q936,F19=8,F53=5,F50=2,F58=8,F55=3,F24=5,,,
Q937,F77=2,F83=1,F48=1,F16=8,F79=3,F39=10,F34=2,,
Q938,,,,,,,,,
Q939,F46=4,F48=0,F35=0,F66=1,F26=3,,,,
Q940,F89=3,F37=5,F72=2,F85=5,F1=0,,,,
Q941,F15=6,F66=4,F73=7,F72=1,F54=5,F29=2,F36=2,,
Q942,F40=4,F63=1,F70=9,,,,,,
Q943,F26=3,F41=5,F50=3,F40=5,F20=5,F8=1,F51=7,,
Q944,F78=8,F10=7,F92=3,F5=3,,,,,
Q945,F24=2,F77=4,F61=2,F9=2,,,,,
Q946,F23=8,F0=1,F76=6,F47=4,F12=1,F5=1,,,
Q947,F6=1,F14=8,,,,,,,
Q948,F68=5,F91=8,F31=8,F99=5,F63=8,F12=2,F94=9,F41=8,
Q949,,,,,,,,,
Q950,F92=3,F99=2,F23=8,F74=2,F51=8,F41=4,F16=9,F12=6,
Q951,F38=10,F31=2,F52=4,,,,,,
Q952,F37=6,F70=5,F33=6,F79=4,F63=9,,,,
Q953,F68=4,F11=10,F14=1,F77=8,F33=5,F12=1,F86=3,F46=4,F41=3
Q954,F50=3,F19=2,F73=7,,,,,,
Q955,F80=6,F55=5,F79=3,F23=4,F56=1,,,,
Q956,F43=7,F35=10,F60=6,F48=2,F32=3,,,,
Q957,F89=10,F36=3,F53=2,F56=0,F58=4,F7=2,F7=3,,
Q958,F24=4,F15=4,F55=3,F98=6,,,,,
Q959,F30=3,F82=9,F20=5,F86=10,F84=6,F57=7,F38=9,,
Q960,,,,,,,,,
Q961,F32=1,F32=2,F20=8,F19=5,F49=6,F87=4,F59=7,,
Q962,F75=9,F8=2,F80=6,F61=2,F48=0,,,,
Q963,F30=8,,,,,,,,
Q964,F17=1,F77=3,,,,,,,
Q965,F7=4,F7=5,F17=4,F58=10,,,,,
Q966,F23=4,F87=1,F48=8,F92=8,F13=3,F3=2,F44=5,F50=4,
Q967,F70=5,F3=6,F64=9,F14=6,F52=4,F85=4,F81=8,F11=4,
Q968,F18=0,F58=7,F45=6,,,,,,
Q969,F21=4,F16=4,F82=5,F66=4,F32=0,F46=3,F44=5,F84=5,F78=2
Q970,F27=2,F83=2,F16=7,F65=6,F26=3,F79=3,F89=8,,
Q971,F82=9,F71=6,F21=4,F74=3,F83=2,F21=4,F46=5,F32=0,
Q972,F1=0,F79=4,F26=3,F20=5,F69=2,F21=4,F56=5,,
Q973,F27=3,F40=3,F91=8,F40=4,F11=4,,,,
Q974,F80=7,F6=5,F36=5,F87=2,,,,,
Q975,F63=9,F93=5,F99=1,,,,,,
Q976,F71=7,F28=2,,,,,,,
Q977,F45=4,F65=9,F41=4,F0=3,F2=1,F17=5,,,
Q978,F79=3,F52=2,F96=3,F92=8,F26=2,,,,
Q979,,,,,,,,,
Q980,F22=6,F29=5,F84=6,F5=2,F73=6,F38=9,F25=2,,
Q981,F18=2,,,,,,,,
Q982,F79=2,,,,,,,,
Q983,F58=10,F30=4,F79=2,F93=3,F74=3,F93=8,F6=2,F49=2,F50=4
Q984,F65=9,F33=1,F30=3,F43=2,F94=9,F1=9,F94=10,F61=3,
Q985,F74=3,F99=2,F96=1,F60=0,F60=2,F32=3,F26=4,F99=3,F77=663
Q986,F43=8,F70=10,F18=2,F22=3,F55=3,,,,
Q987,F41=1,F47=6,F88=3,F82=4,F20=8,F3=3,F71=5,F72=6,
Q988,F72=2,F69=3,F62=7,F16=8,F7=5,F76=3,F84=5,F63=3,
Q989,F46=5,F50=3,F23=9,F70=8,F17=4,F98=6,,,
Q990,F13=6,F73=7,,,,,,,
Q991,F54=5,F51=8,F47=6,F88=2,F72=2,F41=4,F24=3,F68=2,F93=2
Q992,F19=7,F12=1,F1=1,F80=6,F37=6,F58=7,F46=9,F11=9,
Q993,F39=4,F8=2,,,,,,,
Q994,F46=9,F14=8,F29=2,F49=5,F58=5,F20=5,F99=3,F33=6,F27=2
Q995,,,,,,,,,
Q996,F53=2,F56=4,F27=3,F75=8,F20=8,F97=4,,,
Q997,F34=2,F15=6,F75=9,F25=3,F98=7,,,,
Q998,F45=7,F41=1,F0=4,F49=1,F51=10,F34=8,,,
Q999,F50=3,F16=6,F8=2,F50=4,F14=1,F79=3,F7=4,F84=4,F33=2
Q1000,F29=5,F86=9,F0=3,F83=2,,,,,
Q1001,F47=3,F35=8,F93=6,F4=5,F6=5,F54=4,F92=3,F7=4,
Q1002,,,,,,,,,
Q1003,F94=2,F57=8,,,,,,,
Q1004,F38=3,F66=0,F91=7,F16=8,F25=2,F67=8,F49=5,,
Q1005,F35=9,F16=9,F55=5,F9=4,F64=5,F99=3,F34=2,F5=3,
Q1006,F99=0,F16=7,F35=1,F39=2,F37=6,F5=2,,,
Q1007,F34=2,F75=4,F14=5,F53=4,F6=2,F10=9,F83=1,F14=8,F21=7
Q1008,F66=4,F51=0,F47=6,F99=3,F88=3,F24=4,,,
Q1009,F15=6,F8=2,F17=1,F62=7,F65=9,,,,
Q1010,F59=7,F37=6,F15=6,F7=5,F82=4,F44=6,F90=2,,
Q1011,,,,,,,,,
Q1012,F13=8,F89=10,F21=4,F66=1,F56=4,F54=5,F97=1,F56=4,F56=1
Q1013,F83=3,F35=0,F80=1,F62=8,F85=7,F16=4,F58=8,F17=1,
Q1014,F74=3,F38=2,F92=8,,,,,,
Q1015,,,,,,,,,
Q1016,F62=7,F60=2,,,,,,,
Q1017,F74=2,F45=2,F12=2,F65=6,F82=8,,,,
Q1018,F56=1,F40=5,F52=2,F26=4,,,,,
Q1019,F12=3,F54=5,F81=8,F95=8,F39=3,F29=9,F22=5,,
Q1020,F13=6,F47=2,F33=6,F0=0,F47=7,F41=5,F1=1,F38=10,F60=1
Q1021,F80=7,F63=1,F16=4,F83=2,F24=5,F36=4,,,
Q1022,F42=9,F93=8,F53=5,F75=9,F55=2,F80=2,F19=5,F90=2,
Q1023,F17=3,F62=9,,,,,,,
Q1024,F80=6,F4=4,F85=5,,,,,,
Q1025,,,,,,,,,
Q1026,F58=7,F61=2,F35=1,F23=7,F59=2,,,,
Q1027,F68=3,F32=3,F42=6,F18=1,F65=6,F86=2,F11=4,,
Q1028,F95=7,F81=7,F8=1,F21=7,F15=4,F17=6,F43=8,F5=3,
Q1029,F94=10,F99=4,F62=7,F84=4,F11=4,F88=2,F54=5,,
Q1030,F24=7,F61=2,F26=4,F68=6,F70=10,F29=9,,,
Q1031,F79=3,,,,,,,,
Q1032,F75=5,,,,,,,,
Q1033,F28=2,F88=3,F53=6,F44=5,F20=5,F25=3,,,
Q1034,,,,,,,,,
Q1035,F32=1,F96=4,F72=2,,,,,,
Q1036,F97=4,F91=6,F68=2,F36=8,F26=4,F87=2,,,
Q1037,F22=3,F27=3,F3=1,F20=6,F12=2,F51=9,F95=8,F13=8,F48=3
Q1038,F1=1,F33=1,F64=6,F26=5,,,,,
Q1039,F58=4,F79=4,F8=1,F23=8,F63=688,F75=4,,,
Q1040,F16=6,,,,,,,,
Q1041,F83=8,F6=2,F12=6,F58=4,,,,,
Q1042,F70=4,F91=8,F63=1,F39=4,F20=8,F10=6,F50=5,F67=9,F22=5
Q1043,F26=4,F96=5,F49=916,F97=3,,,,,
Q1044,F27=5,,,,,,,,
Q1045,F5=2,F28=10,,,,,,,
Q1046,F26=2,,,,,,,,
Q1047,F47=5,F3=1,,,,,,,
Q1048,F17=3,F24=7,F56=5,F87=1,F49=6,F19=5,F7=5,,
Q1049,F79=5,F18=2,,,,,,,
Q1050,F44=1,F87=4,F49=1,F43=3,F52=2,F31=8,F21=0,F17=6,F28=1
Q1051,F33=1,,,,,,,,
Q1052,F94=2,F15=7,F33=6,F87=4,F94=6,F61=2,F6=2,F69=10,F86=10
Q1053,F31=9,F52=3,F20=5,F87=3,F79=2,F66=3,F81=9,F35=0,
Q1054,F80=8,F29=4,F37=5,F69=3,F63=8,F95=7,,,
Q1055,F93=7,,,,,,,,
Q1056,F33=2,,,,,,,,
Q1057,F41=10,F82=4,F46=4,F42=9,,,,,
Q1058,F34=10,F15=7,F20=8,,,,,,
Q1059,F75=5,,,,,,,,
Q1060,F94=9,F63=1,F96=4,F19=1,,,,,
Q1061,F73=8,F69=2,F19=2,F78=2,F99=3,F62=8,F13=8,F81=7,F51=9
Q1062,F26=3,,,,,,,,
Q1063,F7=1,,,,,,,,
Q1064,F25=3,F2=1,F54=7,F13=3,F91=7,,,,
Q1065,F50=4,F71=7,F29=2,F68=7,F46=9,F62=0,F88=0,F60=6,F87=3
Q1066,F76=1,F46=9,F32=2,F89=8,F20=5,F7=3,F29=5,F87=5,
Q1067,F11=4,,,,,,,,
Q1068,,,,,,,,,
Q1069,F55=4,F98=6,F13=9,,,,,,
Q1070,F65=9,F1=0,F16=8,F78=7,F66=1,F83=3,F66=4,,
Q1071,F47=3,F85=8,F41=9,F91=7,F33=2,F71=7,F34=2,F72=7,
Q1072,F16=4,F0=5,,,,,,,
Q1073,F74=4,F44=6,F63=3,F56=1,F10=5,F63=8,F73=7,,
Q1074,F75=5,F82=5,F33=7,F2=1,,,,,
Q1075,F87=2,F31=3,F74=1,F39=3,F22=4,F57=8,F56=2,F33=5,F88=2
Q1076,,,,,,,,,
Q1077,F68=2,F62=6,F41=10,F97=5,F84=3,,,,
Q1078,F68=3,F87=3,F64=8,F64=1,F23=8,F8=2,,,
Q1079,F8=2,F98=6,,,,,,,
Q1080,F95=1,F56=2,F83=9,F31=9,F29=2,F36=4,F96=4,,
Q1081,F72=6,F37=6,F17=2,F60=6,,,,,
Q1082,F19=1,F61=3,F20=6,,,,,,
Q1083,F50=2,F8=2,F35=1,F49=1,F73=6,F7=5,F76=0,F5=0,
Q1084,,,,,,,,,
Q1085,F56=34,F38=1,F33=2,F5=3,F26=2,F22=6,F18=2,F23=9,F81=7
Q1086,F82=9,F69=2,F28=8,,,,,,
Q1087,F38=2,F80=8,F88=0,F51=1,F91=8,,,,
Q1088,F76=3,F44=1,F91=8,F74=2,,,,,
Q1089,F23=3,F30=3,F28=9,F94=7,F60=6,,,,
Q1090,F69=3,F87=3,F6=4,F43=6,,,,,
Q1091,F90=1,F8=3,F55=4,F77=3,F69=2,F62=0,F69=2,F36=8,
Q1092,F15=4,F20=6,F91=8,F50=3,F10=5,F84=3,F77=9,F64=6,F69=3
Q1093,F61=3,F94=9,F66=8,F12=3,F89=9,,,,
Q1094,F10=5,,,,,,,,
Q1095,F95=8,F21=4,F20=5,F21=1,F92=9,F17=5,F72=1,F94=10,
Q1096,F71=5,F50=3,F55=5,F71=5,F36=5,F49=1,F98=6,,
Q1097,F64=2,F18=2,F23=4,F80=7,F47=6,F2=9,,,
Q1098,F48=8,,,,,,,,
Q1099,F59=8,,,,,,,,
Q1100,F50=2,F81=7,F18=8,F81=7,F96=3,F54=5,F36=3,,
Q1101,F30=6,F70=8,F44=5,F94=5,F36=8,,,,
Q1102,F52=5,F26=2,F79=4,F79=4,F36=3,F96=0,,,
Q1103,F78=2,F28=2,F59=7,F12=3,,,,,
Q1104,F27=6,F55=5,F31=9,F12=1,F87=1,F40=6,F43=2,F75=5,
Q1105,F73=6,,,,,,,,
Q1106,F33=6,F6=4,F58=9,,,,,,
Q1107,F57=2,F51=10,F46=9,F75=8,F99=2,F67=9,F18=2,F20=5,F46=9
Q1108,F71=5,F65=5,F47=3,F13=7,F43=9,F15=6,F81=7,F37=7,F0=0
Q1109,F86=9,F61=2,F51=10,,,,,,
Q1110,,,,,,,,,
Q1111,F12=5,F43=2,F93=6,,,,,,
Q1112,F77=4,F24=2,F65=6,F79=4,F63=1,F7=2,F52=4,F17=4,F91=6
Q1113,F73=7,F77=4,F53=2,F59=6,F83=8,,,,
Q1114,F40=6,F85=4,F41=2,F97=1,F9=3,F80=7,,,
Q1115,F95=1,F43=8,F30=7,F78=1,F54=6,,,,
Q1116,F16=8,F19=5,F28=2,F53=2,F3=1,F71=7,F25=2,F27=4,
Q1117,F36=3,F18=1,F46=9,,,,,,
Q1118,F57=2,F83=4,F39=2,F25=1,F90=3,F87=2,F5=2,,
Q1119,F5=1,F28=8,F95=1,F54=5,,,,,
Q1120,F33=6,F4=4,F56=4,F16=10,F52=3,F30=4,F96=2,F86=2,F57=7
Q1121,F10=9,F90=3,F56=5,,,,,,
Q1122,F90=2,F49=6,F41=8,F19=9,F78=0,,,,
Q1123,F40=3,F97=3,F10=8,F10=9,F35=9,F21=4,,,
Q1124,F95=0,F62=1,F89=9,F63=8,F83=3,,,,
Q1125,F12=5,F32=2,F49=5,F42=3,F55=5,F74=3,,,
Q1126,F29=9,F9=2,F41=8,F95=7,F22=4,F48=8,F51=9,F80=1,F21=1
Q1127,F99=6,F87=4,F26=3,,,,,,
Q1128,F86=2,,,,,,,,
Q1129,F95=1,F65=6,F94=5,F58=8,F97=6,F14=1,,,
Q1130,F78=0,F50=2,F36=5,F17=2,,,,,
Q1131,F78=2,F16=8,F69=3,F14=6,F5=1,,,,
Q1132,F63=3,F67=7,F1=8,F15=7,,,,,
Q1133,F69=2,F0=1,F49=6,F40=4,F57=3,F71=5,F83=2,F6=5,F69=2
Q1134,F18=2,F84=6,,,,,,,
Q1135,F95=1,F39=9,F61=2,F14=2,F39=4,F84=5,F96=4,F69=10,F61=1
Q1136,F25=3,F50=1,F71=7,F62=0,F23=4,F55=2,F56=4,F12=2,
Q1137,F49=1,F1=1,F90=2,F61=0,F66=4,F82=4,F67=8,,
Q1138,F52=3,F4=5,,,,,,,
Q1139,,,,,,,,,
Q1140,,,,,,,,,
Q1141,F79=2,F58=7,F52=3,,,,,,
Q1142,F81=7,,,,,,,,
Q1143,F88=3,F63=3,F8=2,F23=9,F16=8,F58=5,F7=1,,
Q1144,,,,,,,,,
Q1145,F14=9,F60=6,F4=6,F32=588,F55=3,F27=3,F23=8,F9=2,
Q1146,F27=6,F92=8,F62=6,F78=2,F39=10,F95=8,,,
Q1147,F73=6,F42=4,F63=3,F2=0,F23=4,F42=3,F55=3,F46=5,F35=2
Q1148,F10=8,F65=9,F61=1,F13=7,F97=4,F11=9,F25=10,,
Q1149,F41=9,F0=5,F49=2,F25=2,F84=4,,,,
Q1150,F95=7,F0=3,F81=10,F8=2,F62=8,F82=5,F66=1,F63=9,F85=4
Q1151,F4=6,F35=10,F17=7,,,,,,
Q1152,F66=7,F24=1,,,,,,,
Q1153,F96=2,,,,,,,,
Q1154,F54=6,F98=9,F50=4,,,,,,
Q1155,,,,,,,,,
Q1156,F50=4,F19=5,F95=1,F12=2,,,,,
Q1157,F33=8,,,,,,,,
Q1158,F45=3,F3=4,F81=6,F0=1,F29=2,F47=2,F58=8,F31=8,
Q1159,F48=2,F26=3,F33=7,,,,,,
Q1160,F16=6,F63=3,F71=5,F92=9,F38=9,F49=2,F62=0,,
Q1161,F65=9,F35=0,F67=8,,,,,,
Q1162,F4=5,,,,,,,,
Q1163,F71=7,F49=2,F21=8,,,,,,
Q1164,F20=6,F63=8,F2=2,F57=3,,,,,
Q1165,F90=2,F98=8,F2=1,F32=149,,,,,
Q1166,F37=7,,,,,,,,
Q1167,F46=4,,,,,,,,
Q1168,F65=9,F65=10,F35=1,F12=2,,,,,
Q1169,F22=5,F0=794,F21=8,F11=4,F60=1,,,,
Q1170,F36=3,,,,,,,,
Q1171,F61=2,F90=3,F10=8,F8=1,,,,,
Q1172,F75=4,F19=5,F64=8,F52=2,F33=6,F25=9,,,
Q1173,F96=4,F1=3,F41=8,F10=8,F42=9,F3=1,F47=4,F33=8,
Q1174,F21=3,F12=2,F73=8,F86=2,F82=5,F75=4,,,
Q1175,F58=8,F56=5,F1=1,F97=5,F22=4,F79=4,F4=7,F64=2,
Q1176,F86=8,F3=4,F32=2,,,,,,
Q1177,F88=1,F62=7,F51=1,F34=9,F16=4,,,,
Q1178,F87=1,F56=1,F3=0,F9=2,F38=1,F59=7,,,
Q1179,F84=5,F83=3,,,,,,,
Q1180,F97=1,,,,,,,,
Q1181,,,,,,,,,
Q1182,F92=8,F66=1,F90=2,F65=10,F69=3,F70=5,,,
Q1183,F31=8,F60=6,F16=7,F44=0,F75=8,F52=3,F70=5,F95=7,F78=1
Q1184,,,,,,,,,
Q1185,F71=8,F6=1,F40=565,F8=1,F93=7,F65=9,F50=4,F94=1,F4=3
Q1186,F69=2,F76=5,F79=4,F0=2,F56=5,F87=4,,,
Q1187,F95=6,F38=1,F43=2,F21=0,F60=1,F6=4,F90=6,,
Q1188,F64=6,,,,,,,,
Q1189,F64=2,F98=7,F98=7,F88=2,F45=2,F69=1,,,
Q1190,F63=0,,,,,,,,
Q1191,F1=3,F56=5,F33=1,F95=7,F65=8,F28=9,F46=5,F53=5,
Q1192,F44=5,F68=5,F36=2,F59=7,F43=8,F90=2,F86=2,,
Q1193,F52=3,F71=6,F68=4,,,,,,
Q1194,F32=2,F97=4,F60=7,F82=9,F49=6,F19=5,F18=8,F81=9,
Q1195,F34=2,F95=7,F82=9,,,,,,
Q1196,F17=6,F58=9,,,,,,,
Q1197,F81=9,F44=1,,,,,,,
Q1198,F68=6,F6=1,F38=2,F63=1,F49=7,F87=5,F62=9,,
Q1199,F53=3,F82=4,F85=5,,,,,,
Q1200,F28=10,,,,,,,,
Q1201,F41=2,F44=5,F73=7,F11=4,,,,,
Q1202,F15=4,F88=0,F41=9,F61=3,F87=4,F92=9,F25=8,F25=9,
Q1203,F96=4,F4=4,F43=3,F85=7,F34=2,F95=7,,,
Q1204,F79=4,F23=9,F46=4,F55=5,,,,,
Q1205,F35=1,F30=3,,,,,,,
Q1206,F94=10,,,,,,,,
Q1207,F68=6,,,,,,,,
Q1208,,,,,,,,,
Q1209,F90=2,F14=6,F90=7,F78=1,F88=2,,,,
Q1210,F56=4,F6=1,F56=1,F97=6,F6=1,F99=6,F3=4,F94=1,
Q1211,F51=8,F93=7,,,,,,,
Q1212,F95=6,F89=9,,,,,,,
Q1213,F89=10,F3=2,F51=9,F83=1,F29=8,F19=5,F13=7,,
Q1214,F19=8,F89=10,F72=4,F43=7,F57=2,F28=2,F98=6,,
Q1215,F96=4,F7=5,F91=7,,,,,,
Q1216,F90=2,F55=2,F82=9,,,,,,
Q1217,F13=9,F81=791,F82=6,F20=8,F33=6,F58=9,F82=5,F33=7,F72=5
Q1218,F0=1,F25=3,F72=2,F48=9,F2=1,F29=2,F83=2,F64=7,F99=1
Q1219,F24=8,F42=9,F60=2,F33=7,F24=3,F12=5,F73=6,F68=2,
Q1220,F27=3,F82=6,F90=2,F12=6,F30=7,F11=4,F79=3,,
Q1221,F53=6,F2=2,F18=1,,,,,,
Q1222,F40=6,F73=7,F98=7,F1=0,F58=9,F40=5,,,
Q1223,F17=2,F43=3,F24=4,F92=4,F23=9,F71=6,F0=4,F42=4,F37=7
Q1224,F94=1,F33=7,F92=8,F10=9,,,,,
Q1225,F47=6,F60=1,F86=9,F40=3,F54=5,,,,
Q1226,F79=4,F45=7,F44=6,,,,,,
Q1227,,,,,,,,,
Q1228,,,,,,,,,
Q1229,,,,,,,,,
Q1230,F57=3,F97=5,F87=2,F31=8,F19=5,F16=8,F29=2,F58=7,F7=4
Q1231,F22=3,F13=3,F66=7,F41=149,,,,,
Q1232,F49=6,F46=9,F94=10,F65=8,F56=5,F99=3,F33=6,,
Q1233,F13=8,F50=3,F58=4,F45=3,F98=5,F85=7,F72=1,F96=1,F93=7
Q1234,F85=7,F53=2,F53=5,F87=2,F40=3,,,,
Q1235,F58=7,F28=3,F85=8,F97=2,F75=8,F25=2,F54=7,F57=2,
Q1236,F62=8,F76=6,F72=2,F16=5,F90=3,F3=6,F93=8,F88=3,F51=1
Q1237,F92=9,F28=9,F20=8,F69=2,,,,,
Q1238,F38=10,F43=7,F50=3,F52=3,F47=4,F3=0,F6=5,F57=3,F67=9
Q1239,F75=4,F44=5,F40=5,F65=8,F9=4,F49=1,F70=9,F48=7,
Q1240,F19=8,F29=9,F87=4,F30=3,F46=3,,,,
Q1241,F11=4,F41=9,F88=2,F53=4,F49=1,,,,
Q1242,F46=5,F0=3,F7=2,F37=6,,,,,
Q1243,F81=5,F32=1,F62=1,F23=7,F70=6,F75=5,F52=4,F43=7,F8=1
Q1244,F28=1,F20=6,F11=4,,,,,,
Q1245,F21=1,F4=6,F53=5,F47=6,,,,,
Q1246,F20=5,F14=6,F37=7,F0=4,F35=10,F5=2,F53=5,,
Q1247,F64=2,F91=7,F42=3,F53=2,F53=5,F95=7,F3=1,F18=2,
Q1248,F42=8,,,,,,,,
Q1249,F94=2,F94=9,F6=4,F83=2,F36=6,F21=8,F73=8,,
Q1250,F9=2,,,,,,,,
Q1251,F60=0,F36=5,F62=8,F38=9,F76=0,F75=5,F41=9,,
Q1252,F64=6,F20=5,F45=4,F92=4,F63=1,F11=9,F21=4,,
Q1253,F32=1,F42=6,F32=0,F43=10,F16=4,F51=9,F36=3,F66=4,F56=3
Q1254,F68=6,F20=6,F87=3,F30=3,F41=4,F7=4,F83=2,F36=5,F12=4
Q1255,F17=1,,,,,,,,
Q1256,F84=6,F48=1,F14=2,F99=6,F94=5,,,,
Q1257,F72=7,F49=6,F21=7,F27=3,F53=6,F96=3,F71=7,,
Q1258,F11=5,F72=6,F6=4,,,,,,
Q1259,F1=3,F37=7,,,,,,,
Q1260,,,,,,,,,
Q1261,F56=5,F78=4,F78=3,F80=6,F13=7,,,,
Q1262,,,,,,,,,
Q1263,F59=7,,,,,,,,
Q1264,F23=4,F66=2,F90=6,,,,,,
Q1265,F85=7,F38=2,F14=9,F32=1,F70=9,F58=9,F39=9,F17=5,F88=3
Q1266,F33=2,F33=6,,,,,,,
Q1267,F61=1,F52=5,F47=4,F23=8,F85=8,F65=9,F29=10,,
Q1268,F88=1,F31=3,F54=3,F54=5,F53=5,F62=1,F50=2,F75=8,
Q1269,F11=9,F87=4,F5=1,F23=4,F61=2,F3=7,F70=5,F32=1,F2=2
Q1270,F86=9,F4=4,F75=5,F59=1,,,,,
Q1271,F80=7,F41=4,F81=6,F47=2,,,,,
Q1272,F33=6,,,,,,,,
Q1273,F62=7,F4=5,F28=9,F18=8,F9=5,F15=4,F48=0,F59=1,
Q1274,F78=3,F41=5,F66=4,F83=9,F19=8,F41=8,F71=7,,
Q1275,F40=5,F17=6,F12=2,F28=9,F15=5,F72=1,F8=2,F66=1,
Q1276,,,,,,,,,
Q1277,F81=6,F10=6,F40=5,F29=9,F72=8,F16=6,F36=5,,
Q1278,F18=2,F6=2,F34=9,F38=1,F76=4,,,,
Q1279,F26=5,F62=0,F53=6,F41=9,F74=3,F16=9,F57=8,,
Q1280,F32=3,F67=8,F48=1,F39=3,F19=2,,,,
Q1281,F69=2,F57=2,F38=10,F2=8,,,,,
Q1282,F78=1,F79=5,F53=5,F56=6,,,,,
Q1283,F26=5,,,,,,,,
Q1284,F84=6,F73=7,F56=2,F18=1,F33=2,F78=1,F67=7,,
Q1285,F61=2,F75=4,F14=1,F63=7,,,,,
Q1286,F18=1,F63=2,F59=1,F45=1,,,,,
Q1287,F11=3,,,,,,,,
Q1288,,,,,,,,,
Q1289,F44=5,F53=3,F80=6,F2=4,F50=2,F64=6,,,
Q1290,,,,,,,,,
Q1291,F82=9,F86=2,F25=8,F68=3,,,,,
Q1292,,,,,,,,,
Q1293,F63=3,F59=7,F81=9,,,,,,
Q1294,F64=5,F1=2,,,,,,,
Q1295,F29=5,F50=3,F79=3,F27=3,F3=5,,,,
Q1296,F45=2,F23=7,F61=1,F31=2,F57=2,F66=6,F86=9,F19=8,
Q1297,F28=1,F11=4,F76=3,F17=2,F48=8,F90=5,F98=9,F81=6,
Q1298,F63=3,,,,,,,,
Q1299,F49=2,F18=8,F48=1,F99=7,F30=4,F89=8,,,
Q1300,F97=4,F37=6,F19=6,F49=6,F96=3,F29=9,F16=4,,
Q1301,F22=5,F56=4,F94=2,,,,,,
Q1302,,,,,,,,,
Q1303,F82=502,F11=4,F1=0,F71=5,F93=3,F75=5,F90=3,,
Q1304,F39=3,F75=6,F66=6,F58=602,F14=7,F21=1,F65=8,F2=9,F11=9
Q1305,F86=1,F4=3,F63=1,F10=6,F87=1,F21=7,F0=3,,
Q1306,,,,,,,,,
Q1307,,,,,,,,,
Q1308,,,,,,,,,
Q1309,F75=6,,,,,,,,
Q1310,F68=2,F33=8,F93=7,F76=0,F21=7,F82=3,F88=0,F87=539,F75=5
Q1311,F43=2,F66=3,F21=7,,,,,,
Q1312,F83=2,F23=7,F59=7,F61=3,F37=6,F71=6,F25=9,F13=7,
Q1313,F20=8,F70=7,F20=5,F14=9,,,,,
Q1314,F5=2,F91=7,F13=6,F67=8,F59=7,F8=1,,,
Q1315,,,,,,,,,
Q1316,,,,,,,,,
Q1317,F75=4,F62=6,F48=1,F58=6,F12=4,F48=0,F34=2,F4=5,F88=3
Q1318,F64=2,F69=9,,,,,,,
Q1319,F77=8,F30=3,F41=2,F3=6,F35=9,F40=6,,,
